product_id,product_name,category,subcategory,brand,base_price,cost_price,stock_quantity,rating,num_reviews,is_active,added_date
440,Philips Furniture Model-453,Home & Kitchen,Furniture,Philips,4268.87,1854.78,1018,4,1272,TRUE,9/19/2019
441,Philips Furniture Model-985,Home & Kitchen,Furniture,Philips,3266.15,2198.2,1684,4.4,1925,TRUE,8/8/2021
442,Tefal Furniture Model-791,Home & Kitchen,Furniture,Tefal,2321.85,1240.44,3965,3.7,1742,TRUE,6/16/2020
443,Tefal Furniture Model-887,Home & Kitchen,Furniture,Tefal,3997.84,2000.69,3949,3.3,1694,TRUE,2/7/2019
444,Bosch Furniture Model-704,Home & Kitchen,Furniture,Bosch,3547.21,1884.56,754,3.1,3852,FALSE,11/4/2019
445,Dyson Furniture Model-742,Home & Kitchen,Furniture,Dyson,4478.24,2036.25,4177,2.6,3382,TRUE,6/19/2025
446,Nespresso Furniture Model-962,Home & Kitchen,Furniture,Nespresso,185.8,89.05,3230,3.5,3377,FALSE,1/23/2022
447,Tefal Furniture Model-964,Home & Kitchen,Furniture,Tefal,766.29,512.94,738,3.6,1394,TRUE,8/1/2021
448,Bosch Furniture Model-612,Home & Kitchen,Furniture,Bosch,1956.34,1167.8,2006,4.5,413,TRUE,9/21/2020
449,Bosch Furniture Model-496,Home & Kitchen,Furniture,Bosch,3788.27,2572.5,4692,3.4,1182,TRUE,8/27/2022
450,Nespresso Furniture Model-853,Home & Kitchen,Furniture,Nespresso,2232.99,1489.04,4010,3,86,FALSE,4/13/2025
451,Panasonic Furniture Model-156,Home & Kitchen,Furniture,Panasonic,477.15,285.5,1440,3.8,1834,TRUE,3/4/2024
452,Panasonic Furniture Model-843,Home & Kitchen,Furniture,Panasonic,1936.17,1015.64,589,3,3103,TRUE,12/2/2021
453,Nespresso Furniture Model-907,Home & Kitchen,Furniture,Nespresso,3491.37,2032.84,3316,4.2,1937,TRUE,6/5/2025
454,Tefal Furniture Model-551,Home & Kitchen,Furniture,Tefal,888.51,444.37,2442,3.1,4752,TRUE,7/16/2025
455,Bosch Furniture Model-719,Home & Kitchen,Furniture,Bosch,327.53,213.24,3221,4.7,3284,TRUE,3/9/2019
456,IKEA Furniture Model-305,Home & Kitchen,Furniture,Ikea,3263.21,1687.15,967,4.5,440,TRUE,11/13/2019
457,Tefal Furniture Model-556,Home & Kitchen,Furniture,Tefal,1302.29,720.33,454,4.7,4107,TRUE,1/6/2020
458,Philips Furniture Model-472,Home & Kitchen,Furniture,Philips,3707.07,2333.76,1600,4.7,3902,TRUE,10/11/2025
459,Tefal Furniture Model-263,Home & Kitchen,Furniture,Tefal,1830.8,997.46,1336,4.4,4879,TRUE,7/6/2025
460,Dyson Furniture Model-551,Home & Kitchen,Furniture,Dyson,2725.19,1466.81,501,3.3,2442,TRUE,4/26/2024
461,IKEA Furniture Model-810,Home & Kitchen,Furniture,Ikea,4928.6,2840.57,4957,3.5,4926,TRUE,8/26/2022
462,Bosch Furniture Model-287,Home & Kitchen,Furniture,Bosch,3521.98,2437.86,3917,2.5,1042,TRUE,6/7/2021
463,Panasonic Furniture Model-207,Home & Kitchen,Furniture,Panasonic,3480.12,1613.53,1054,3.5,4685,TRUE,4/13/2024
464,Panasonic Furniture Model-120,Home & Kitchen,Furniture,Panasonic,1316.48,588.44,2045,3.6,4464,TRUE,11/7/2019
465,Bosch Furniture Model-185,Home & Kitchen,Furniture,Bosch,2503.61,1522.09,4976,5,4311,TRUE,12/8/2020
466,Dyson Furniture Model-483,Home & Kitchen,Furniture,Dyson,3130.77,1311.59,4836,3.4,3388,TRUE,4/21/2024
467,Tefal Furniture Model-473,Home & Kitchen,Furniture,Tefal,3335.5,1670.42,4915,2.9,1803,TRUE,1/20/2023
468,Philips Furniture Model-430,Home & Kitchen,Furniture,Philips,3457.11,1959.88,211,4.7,3581,TRUE,1/24/2019
469,Philips Kitchen Appliances Model-660,Home & Kitchen,Kitchen Appliances,Philips,3841.22,2433.32,1452,4,1825,TRUE,1/1/2023
470,Philips Kitchen Appliances Model-549,Home & Kitchen,Kitchen Appliances,Philips,2720.41,1518.39,4078,2.8,1588,TRUE,9/17/2025
471,Dyson Kitchen Appliances Model-596,Home & Kitchen,Kitchen Appliances,Dyson,2055.6,1403.91,3363,3.8,2537,FALSE,12/25/2021
472,Tefal Kitchen Appliances Model-468,Home & Kitchen,Kitchen Appliances,Tefal,1392.13,690.9,3726,4.2,4259,TRUE,2/25/2020
473,Panasonic Kitchen Appliances Model-225,Home & Kitchen,Kitchen Appliances,Panasonic,58.94,41.24,2895,4.3,403,TRUE,1/20/2025
474,Tefal Kitchen Appliances Model-857,Home & Kitchen,Kitchen Appliances,Tefal,1587.3,782.78,2872,4.4,2772,TRUE,4/18/2026
475,IKEA Kitchen Appliances Model-110,Home & Kitchen,Kitchen Appliances,Ikea,1607.1,695.33,4604,4.8,4555,FALSE,6/15/2024
476,Nespresso Kitchen Appliances Model-366,Home & Kitchen,Kitchen Appliances,Nespresso,2464.19,1173.18,3565,2.7,1737,FALSE,12/16/2024
477,Panasonic Kitchen Appliances Model-661,Home & Kitchen,Kitchen Appliances,Panasonic,3862.02,2651.02,3087,3,3146,TRUE,5/11/2023
478,Panasonic Kitchen Appliances Model-324,Home & Kitchen,Kitchen Appliances,Panasonic,1659.17,780.13,3638,3.6,4702,FALSE,7/26/2021
479,Philips Kitchen Appliances Model-691,Home & Kitchen,Kitchen Appliances,Philips,4763.84,3183.43,1211,2.9,3525,TRUE,8/18/2024
480,IKEA Kitchen Appliances Model-176,Home & Kitchen,Kitchen Appliances,Ikea,3084.5,1552.98,1485,3,2377,TRUE,2/28/2025
481,Dyson Kitchen Appliances Model-395,Home & Kitchen,Kitchen Appliances,Dyson,2498.7,1739.3,411,3.3,1348,TRUE,9/24/2025
482,Bosch Kitchen Appliances Model-748,Home & Kitchen,Kitchen Appliances,Bosch,53.28,21.37,3876,2.8,3413,TRUE,1/1/2026
483,Tefal Kitchen Appliances Model-756,Home & Kitchen,Kitchen Appliances,Tefal,4322.85,2460.14,1342,4,2209,TRUE,8/3/2025
484,Tefal Kitchen Appliances Model-519,Home & Kitchen,Kitchen Appliances,Tefal,2259.98,1160.03,4686,3.8,2597,TRUE,10/20/2025
485,Nespresso Kitchen Appliances Model-869,Home & Kitchen,Kitchen Appliances,Nespresso,474.74,232.34,1899,3.5,2988,TRUE,11/19/2025
486,Tefal Kitchen Appliances Model-639,Home & Kitchen,Kitchen Appliances,Tefal,3231.27,1631.86,3689,4.5,4144,TRUE,5/5/2026
487,Panasonic Kitchen Appliances Model-219,Home & Kitchen,Kitchen Appliances,Panasonic,1817.41,860.4,4384,3.1,2149,TRUE,9/27/2025
488,Tefal Kitchen Appliances Model-545,Home & Kitchen,Kitchen Appliances,Tefal,331.96,157,4624,3.3,2776,FALSE,10/24/2021
489,Tefal Kitchen Appliances Model-384,Home & Kitchen,Kitchen Appliances,Tefal,2388.89,1125.41,1292,2.7,1820,TRUE,10/11/2024
490,Tefal Kitchen Appliances Model-492,Home & Kitchen,Kitchen Appliances,Tefal,2227.43,1494.03,595,4.5,666,FALSE,9/22/2022
491,Bosch Kitchen Appliances Model-991,Home & Kitchen,Kitchen Appliances,Bosch,2468.95,1482.96,1809,2.8,1535,TRUE,3/3/2026
492,Panasonic Kitchen Appliances Model-161,Home & Kitchen,Kitchen Appliances,Panasonic,152.06,75.59,100,3.3,2872,TRUE,11/30/2023
493,Philips Kitchen Appliances Model-663,Home & Kitchen,Kitchen Appliances,Philips,1905.12,970.27,265,3.3,4647,TRUE,5/30/2025
494,Philips Kitchen Appliances Model-289,Home & Kitchen,Kitchen Appliances,Philips,1393.47,678.81,1029,4.6,3844,TRUE,7/5/2020
495,Philips Kitchen Appliances Model-352,Home & Kitchen,Kitchen Appliances,Philips,3054.24,2080.92,453,4.4,3329,TRUE,8/27/2021
496,Philips Kitchen Appliances Model-910,Home & Kitchen,Kitchen Appliances,Philips,1865.58,855.23,3018,4,3869,TRUE,7/25/2025
497,Dyson Kitchen Appliances Model-684,Home & Kitchen,Kitchen Appliances,Dyson,2713.09,1407.51,1281,3.8,983,FALSE,1/1/2019
498,Nespresso Kitchen Appliances Model-600,Home & Kitchen,Kitchen Appliances,Nespresso,2455.53,1544.95,2664,4.1,4130,TRUE,5/4/2024
499,Philips Kitchen Appliances Model-535,Home & Kitchen,Kitchen Appliances,Philips,2330.7,1105.37,4816,4.8,3732,TRUE,7/7/2025
500,Dyson Kitchen Appliances Model-842,Home & Kitchen,Kitchen Appliances,Dyson,4066.64,1928.31,3582,4.6,3374,TRUE,5/20/2025
501,Dyson Home Decor Model-610,Home & Kitchen,Home Decor,Dyson,2851.22,1570.95,2669,4.8,91,TRUE,3/17/2026
502,Bosch Home Decor Model-472,Home & Kitchen,Home Decor,Bosch,1394.43,834.61,3634,4.3,4920,FALSE,10/5/2020
503,Nespresso Home Decor Model-846,Home & Kitchen,Home Decor,Nespresso,4474.63,3118.26,222,4.2,141,FALSE,11/12/2025
504,Philips Home Decor Model-806,Home & Kitchen,Home Decor,Philips,3556.24,2435.57,3315,3.4,3675,TRUE,11/16/2022
505,Bosch Home Decor Model-116,Home & Kitchen,Home Decor,Bosch,1935.2,967.15,2492,4.2,2877,FALSE,8/9/2024
506,IKEA Home Decor Model-552,Home & Kitchen,Home Decor,Ikea,347.76,172.44,4784,3.9,3623,TRUE,2/12/2022
507,Panasonic Home Decor Model-666,Home & Kitchen,Home Decor,Panasonic,3191.17,1363.17,4835,4.5,4530,FALSE,5/21/2019
508,Nespresso Home Decor Model-411,Home & Kitchen,Home Decor,Nespresso,3359.57,1351.03,2697,4.3,1642,TRUE,2/2/2023
509,Philips Home Decor Model-446,Home & Kitchen,Home Decor,Philips,3710.85,2172.99,3909,2.9,4272,TRUE,12/11/2025
510,Bosch Home Decor Model-564,Home & Kitchen,Home Decor,Bosch,175.85,109.42,196,3.4,1555,TRUE,8/2/2023
511,Nespresso Home Decor Model-286,Home & Kitchen,Home Decor,Nespresso,2082.89,873.66,1052,3.8,2601,FALSE,2/20/2025
512,Philips Home Decor Model-900,Home & Kitchen,Home Decor,Philips,2768.43,1130.7,1500,3.7,4265,TRUE,7/8/2021
513,Tefal Home Decor Model-933,Home & Kitchen,Home Decor,Tefal,2850.12,1616.09,1274,2.8,4698,TRUE,6/24/2022
514,IKEA Home Decor Model-205,Home & Kitchen,Home Decor,Ikea,1121.25,609.77,20,4.7,3490,TRUE,5/8/2025
515,IKEA Home Decor Model-641,Home & Kitchen,Home Decor,Ikea,4146.1,2121.12,1767,2.6,4581,TRUE,8/17/2024
516,Philips Home Decor Model-535,Home & Kitchen,Home Decor,Philips,4889.11,3097.3,4226,4.8,3468,FALSE,10/25/2020
517,Philips Home Decor Model-535,Home & Kitchen,Home Decor,Philips,2683.29,1343.77,3389,2.6,3269,FALSE,5/23/2024
518,Bosch Home Decor Model-458,Home & Kitchen,Home Decor,Bosch,4978.45,2833.92,3677,4.5,2679,TRUE,2/16/2020
519,Panasonic Home Decor Model-862,Home & Kitchen,Home Decor,Panasonic,25,15.68,3620,3.7,1071,TRUE,2/18/2019
520,Bosch Home Decor Model-436,Home & Kitchen,Home Decor,Bosch,205.11,124.4,4367,4.1,4113,TRUE,4/16/2019
521,Dyson Home Decor Model-427,Home & Kitchen,Home Decor,Dyson,2707.49,1737.61,4330,3.6,1730,TRUE,6/7/2024
522,Nespresso Home Decor Model-468,Home & Kitchen,Home Decor,Nespresso,1466.89,931.85,1220,2.6,174,TRUE,3/26/2022
523,IKEA Home Decor Model-393,Home & Kitchen,Home Decor,Ikea,91.92,39.13,485,4.5,2481,TRUE,4/23/2020
524,Tefal Home Decor Model-635,Home & Kitchen,Home Decor,Tefal,1901.09,1143.19,3507,4.4,938,TRUE,11/7/2022
525,Dyson Home Decor Model-491,Home & Kitchen,Home Decor,Dyson,1839.95,1270.97,731,3.1,2330,TRUE,2/2/2022
526,Tefal Home Decor Model-464,Home & Kitchen,Home Decor,Tefal,3321.19,1373.35,339,4.7,2554,TRUE,3/10/2025
527,Bosch Home Decor Model-756,Home & Kitchen,Home Decor,Bosch,179.24,101.47,1128,2.8,3912,TRUE,7/22/2023
528,Panasonic Home Decor Model-737,Home & Kitchen,Home Decor,Panasonic,4460.26,2696.37,3149,3.3,2521,TRUE,9/22/2022
529,Tefal Home Decor Model-856,Home & Kitchen,Home Decor,Tefal,3249.13,1978.08,4146,4.9,1845,FALSE,5/14/2021
530,Nespresso Home Decor Model-399,Home & Kitchen,Home Decor,Nespresso,1095.5,598.33,1349,3.3,2664,TRUE,6/7/2024
531,IKEA Home Decor Model-326,Home & Kitchen,Home Decor,Ikea,2624.65,1235.46,529,4.5,2431,TRUE,12/3/2021
532,Dyson Bedding Model-902,Home & Kitchen,Bedding,Dyson,3183.9,1858.67,3333,3.5,2029,TRUE,6/16/2019
533,Dyson Bedding Model-465,Home & Kitchen,Bedding,Dyson,183.98,85.28,4495,2.5,4506,FALSE,7/23/2024
534,Dyson Bedding Model-423,Home & Kitchen,Bedding,Dyson,836.93,361.01,83,4.2,3084,TRUE,11/28/2023
535,IKEA Bedding Model-614,Home & Kitchen,Bedding,Ikea,2827.5,1932.78,1726,2.7,113,TRUE,6/19/2023
536,Tefal Bedding Model-674,Home & Kitchen,Bedding,Tefal,4796.64,2066.37,145,3.1,4469,TRUE,4/5/2023
537,Nespresso Bedding Model-284,Home & Kitchen,Bedding,Nespresso,551.82,311.7,2988,2.6,3121,TRUE,8/26/2022
538,Bosch Bedding Model-494,Home & Kitchen,Bedding,Bosch,4638.13,3240.19,3028,3.6,915,TRUE,12/1/2022
539,Philips Bedding Model-230,Home & Kitchen,Bedding,Philips,2114.3,1125.68,4861,3.8,3233,TRUE,10/24/2020
540,Panasonic Bedding Model-698,Home & Kitchen,Bedding,Panasonic,3782.02,1915.2,4081,4.5,4787,TRUE,6/23/2024
541,Bosch Bedding Model-668,Home & Kitchen,Bedding,Bosch,1825.66,763.09,4620,4.1,3697,TRUE,3/24/2024
542,Philips Bedding Model-191,Home & Kitchen,Bedding,Philips,3263.62,2048.03,4063,2.7,3475,TRUE,2/11/2022
543,Philips Bedding Model-946,Home & Kitchen,Bedding,Philips,1919.45,815.28,2068,3.6,3419,TRUE,6/1/2019
544,Panasonic Bedding Model-884,Home & Kitchen,Bedding,Panasonic,1331.9,574.63,1518,3.6,2325,TRUE,8/10/2024
545,Dyson Bedding Model-713,Home & Kitchen,Bedding,Dyson,3168.03,2125.36,3392,4.3,2341,TRUE,11/18/2021
546,IKEA Bedding Model-959,Home & Kitchen,Bedding,Ikea,3302.7,1889.17,938,4.6,3792,TRUE,11/7/2021
547,Nespresso Bedding Model-948,Home & Kitchen,Bedding,Nespresso,2534.85,1339.85,171,4,4485,TRUE,12/25/2023
548,Philips Bedding Model-433,Home & Kitchen,Bedding,Philips,2975.2,1846.96,2559,4.7,3893,FALSE,1/10/2019
549,Dyson Bedding Model-388,Home & Kitchen,Bedding,Dyson,4010.22,2397.99,991,3.3,2142,TRUE,1/14/2019
550,Panasonic Bedding Model-810,Home & Kitchen,Bedding,Panasonic,860.08,376.02,2886,3,1269,TRUE,12/17/2022
551,Bosch Bedding Model-670,Home & Kitchen,Bedding,Bosch,1933.08,887.74,3524,4.3,723,TRUE,12/24/2024
552,Bosch Bedding Model-983,Home & Kitchen,Bedding,Bosch,4694.88,2846.88,2823,2.7,72,TRUE,1/23/2022
553,Philips Bedding Model-743,Home & Kitchen,Bedding,Philips,4354.96,2214.97,1158,4.7,2779,TRUE,2/15/2023
554,Tefal Bedding Model-615,Home & Kitchen,Bedding,Tefal,4514.05,2670.44,4182,4.8,4305,TRUE,2/24/2019
555,Tefal Bedding Model-173,Home & Kitchen,Bedding,Tefal,790.21,351.95,1541,3,267,TRUE,5/13/2026
556,Nespresso Bedding Model-642,Home & Kitchen,Bedding,Nespresso,1067.34,726.74,2033,2.9,3849,TRUE,1/23/2024
557,Philips Bedding Model-999,Home & Kitchen,Bedding,Philips,1226.78,641.39,3676,3.6,3518,FALSE,4/8/2022
558,Tefal Bedding Model-443,Home & Kitchen,Bedding,Tefal,4411.62,2971.03,4167,4.6,4756,TRUE,4/26/2023
559,Nespresso Bedding Model-755,Home & Kitchen,Bedding,Nespresso,4847.96,2966.54,2410,4,1237,TRUE,1/4/2022
560,Nespresso Bedding Model-906,Home & Kitchen,Bedding,Nespresso,3056.77,1289.58,3416,3.7,4054,TRUE,7/10/2023
561,Tefal Bedding Model-826,Home & Kitchen,Bedding,Tefal,2528.12,1629.36,37,4.8,2706,TRUE,7/15/2023
562,Dyson Bedding Model-549,Home & Kitchen,Bedding,Dyson,2119.23,1258.51,1714,4.4,260,TRUE,11/6/2019
563,IKEA Lighting Model-828,Home & Kitchen,Lighting,Ikea,4510.69,2855.77,879,3.7,4889,TRUE,10/30/2022
564,Philips Lighting Model-312,Home & Kitchen,Lighting,Philips,1519.01,860.33,4374,3.1,1635,TRUE,5/3/2026
565,Bosch Lighting Model-780,Home & Kitchen,Lighting,Bosch,3979.49,2715.68,785,3.8,863,FALSE,7/8/2023
566,Bosch Lighting Model-111,Home & Kitchen,Lighting,Bosch,2707.35,1210.88,3468,2.8,477,TRUE,9/11/2025
567,Philips Lighting Model-956,Home & Kitchen,Lighting,Philips,2508.66,1525.11,2993,4.9,589,TRUE,12/19/2022
568,Bosch Lighting Model-784,Home & Kitchen,Lighting,Bosch,3876.72,2590.53,4615,3.7,772,TRUE,6/8/2024
569,Philips Lighting Model-188,Home & Kitchen,Lighting,Philips,1307.85,860.67,4749,4.5,176,FALSE,10/13/2023
570,IKEA Lighting Model-966,Home & Kitchen,Lighting,Ikea,2505.54,1140.03,3113,3.4,2373,FALSE,6/5/2019
571,Philips Lighting Model-768,Home & Kitchen,Lighting,Philips,2057.89,930.94,1175,3.3,4050,TRUE,8/15/2020
572,Bosch Lighting Model-900,Home & Kitchen,Lighting,Bosch,532.78,301.06,1199,4.7,3491,TRUE,9/29/2021
573,Bosch Lighting Model-525,Home & Kitchen,Lighting,Bosch,225.13,98.52,494,3.8,271,TRUE,8/16/2022
574,Panasonic Lighting Model-728,Home & Kitchen,Lighting,Panasonic,2405.54,1604.5,4066,4.8,144,FALSE,7/10/2020
575,Dyson Lighting Model-636,Home & Kitchen,Lighting,Dyson,3079.49,1291.2,4623,5,3912,TRUE,1/23/2021
576,Panasonic Lighting Model-643,Home & Kitchen,Lighting,Panasonic,4780.52,2479.65,3065,2.6,4369,TRUE,9/12/2023
577,Nespresso Lighting Model-500,Home & Kitchen,Lighting,Nespresso,473.79,268.71,1343,2.8,343,FALSE,7/14/2021
578,Tefal Lighting Model-155,Home & Kitchen,Lighting,Tefal,4928.34,2748.22,3714,2.7,2298,TRUE,6/27/2025
579,IKEA Lighting Model-110,Home & Kitchen,Lighting,Ikea,983.1,571.02,1270,2.6,426,TRUE,5/22/2023
580,Philips Lighting Model-140,Home & Kitchen,Lighting,Philips,1995.04,1086.72,1452,5,2330,FALSE,3/15/2022
581,Nespresso Lighting Model-768,Home & Kitchen,Lighting,Nespresso,4128.37,2207.3,4287,4.3,4338,TRUE,9/16/2019
582,Philips Lighting Model-333,Home & Kitchen,Lighting,Philips,849.51,475.63,2704,4.8,1250,TRUE,12/9/2020
583,Philips Lighting Model-786,Home & Kitchen,Lighting,Philips,2878.74,1737.89,2686,3.1,918,TRUE,8/24/2025
584,Dyson Lighting Model-354,Home & Kitchen,Lighting,Dyson,4268.92,2412.79,2422,3.7,3013,TRUE,8/19/2021
585,Dyson Lighting Model-649,Home & Kitchen,Lighting,Dyson,435.73,226.82,2550,3.4,2197,FALSE,2/14/2025
586,IKEA Lighting Model-933,Home & Kitchen,Lighting,Ikea,296.58,174.61,4702,2.9,2208,FALSE,6/6/2021
587,Tefal Lighting Model-713,Home & Kitchen,Lighting,Tefal,2061.34,1341.42,1983,3.7,2870,TRUE,2/28/2026
588,Dyson Lighting Model-117,Home & Kitchen,Lighting,Dyson,1833.87,887.67,2754,3.9,4420,FALSE,1/18/2023
589,IKEA Lighting Model-859,Home & Kitchen,Lighting,Ikea,77.92,42.85,3807,4.9,4760,TRUE,2/10/2021
590,IKEA Lighting Model-248,Home & Kitchen,Lighting,Ikea,2224.57,953.22,637,4.5,2970,TRUE,3/4/2022
591,Philips Lighting Model-212,Home & Kitchen,Lighting,Philips,1055.29,677.35,3070,4.2,4756,FALSE,12/19/2021
592,IKEA Lighting Model-185,Home & Kitchen,Lighting,Ikea,586.5,289.57,253,2.7,1637,TRUE,8/31/2022
593,Philips Lighting Model-545,Home & Kitchen,Lighting,Philips,45.6,20.52,1426,4.5,3139,TRUE,5/11/2025
594,IKEA Storage Model-861,Home & Kitchen,Storage,Ikea,4948.56,2389.65,3164,3.5,1857,TRUE,4/24/2020
595,Tefal Storage Model-153,Home & Kitchen,Storage,Tefal,481.51,323.21,1279,3,63,TRUE,5/1/2024
596,IKEA Storage Model-223,Home & Kitchen,Storage,Ikea,3458.58,2008.12,4768,3.2,3810,TRUE,7/9/2019
597,Bosch Storage Model-718,Home & Kitchen,Storage,Bosch,3814.42,2287.75,4691,3.4,4539,TRUE,9/15/2025
598,Dyson Storage Model-961,Home & Kitchen,Storage,Dyson,67.96,44.1,2725,3.5,3612,TRUE,2/24/2026
599,Bosch Storage Model-527,Home & Kitchen,Storage,Bosch,794.92,555.9,2988,4,712,FALSE,11/6/2023
600,Philips Storage Model-370,Home & Kitchen,Storage,Philips,1813.94,785.12,230,2.9,1521,FALSE,5/15/2024
601,IKEA Storage Model-524,Home & Kitchen,Storage,Ikea,281.07,139.96,3468,2.6,2415,TRUE,3/2/2021
602,Bosch Storage Model-550,Home & Kitchen,Storage,Bosch,4419.27,2356.08,664,4.2,4751,TRUE,2/13/2023
603,Tefal Storage Model-445,Home & Kitchen,Storage,Tefal,436.4,199.65,1052,4.3,4040,TRUE,10/30/2020
604,Tefal Storage Model-423,Home & Kitchen,Storage,Tefal,4925.3,2748.69,4281,4.1,4293,TRUE,7/1/2023
605,Panasonic Storage Model-982,Home & Kitchen,Storage,Panasonic,3646.19,1731.15,3910,4.9,2598,TRUE,1/19/2020
606,IKEA Storage Model-840,Home & Kitchen,Storage,Ikea,1297.71,621.51,1287,3.2,4102,TRUE,2/1/2023
607,Bosch Storage Model-550,Home & Kitchen,Storage,Bosch,4831.1,2246.7,1670,3.6,3849,TRUE,1/14/2020
608,Nespresso Storage Model-100,Home & Kitchen,Storage,Nespresso,4457.86,2695.75,3295,4,2541,TRUE,5/5/2026
609,IKEA Storage Model-587,Home & Kitchen,Storage,Ikea,2718.32,1691.02,40,3,60,TRUE,4/14/2026
610,Panasonic Storage Model-604,Home & Kitchen,Storage,Panasonic,462.9,241.17,731,3.7,3169,TRUE,4/24/2021
611,Dyson Storage Model-216,Home & Kitchen,Storage,Dyson,4385.42,1890.37,1029,3.6,4360,TRUE,1/6/2020
612,Dyson Storage Model-746,Home & Kitchen,Storage,Dyson,4762.3,3088.24,719,3.6,242,TRUE,7/26/2022
613,Tefal Storage Model-466,Home & Kitchen,Storage,Tefal,2939.79,2018.18,3456,3.1,251,TRUE,5/22/2025
614,IKEA Storage Model-972,Home & Kitchen,Storage,Ikea,3331.86,1982.42,2598,3.2,1063,FALSE,8/23/2019
615,Dyson Storage Model-548,Home & Kitchen,Storage,Dyson,4472.77,2531.08,1216,4.6,615,TRUE,9/22/2023
616,Panasonic Storage Model-377,Home & Kitchen,Storage,Panasonic,1408,885.19,1413,3.3,571,TRUE,11/4/2021
617,Tefal Storage Model-398,Home & Kitchen,Storage,Tefal,1592.35,951.69,3575,2.9,4326,TRUE,6/3/2020
618,Philips Storage Model-163,Home & Kitchen,Storage,Philips,4762.14,2825.21,2407,2.8,600,TRUE,9/28/2023
619,Nespresso Storage Model-156,Home & Kitchen,Storage,Nespresso,1315.94,614.93,4895,4.5,801,TRUE,11/17/2025
620,Philips Storage Model-805,Home & Kitchen,Storage,Philips,1197.95,631.04,2609,2.9,4057,TRUE,10/6/2023
621,Bosch Storage Model-879,Home & Kitchen,Storage,Bosch,1630.51,1104.88,807,4.9,2214,TRUE,2/9/2019
622,Tefal Storage Model-431,Home & Kitchen,Storage,Tefal,178.33,105.87,2359,2.8,1746,FALSE,4/29/2026
623,IKEA Storage Model-757,Home & Kitchen,Storage,Ikea,4657.43,2805.12,3483,4.4,1983,TRUE,2/18/2019
624,MAC Skincare Model-800,Beauty & Health,Skincare,Mac,2997.12,1239.77,3961,3.8,4723,TRUE,1/29/2024
625,Clinique Skincare Model-214,Beauty & Health,Skincare,Clinique,1884.95,1069.2,4316,3.1,112,TRUE,3/12/2020
626,Clinique Skincare Model-749,Beauty & Health,Skincare,Clinique,3371.66,2217.2,2279,4.1,4001,TRUE,8/3/2024
627,Maybelline Skincare Model-818,Beauty & Health,Skincare,Maybelline,1198.21,559.41,4986,3.7,3539,FALSE,5/22/2019
628,L'Oreal Skincare Model-614,Beauty & Health,Skincare,L'Oreal,3327.62,2101.49,1279,4.6,2972,TRUE,11/10/2019
629,Clinique Skincare Model-819,Beauty & Health,Skincare,Clinique,4045.17,2205.05,2619,2.6,33,TRUE,4/24/2024
630,L'Oreal Skincare Model-865,Beauty & Health,Skincare,L'Oreal,422.21,183.52,2682,4.1,4563,FALSE,1/5/2022
631,Clinique Skincare Model-735,Beauty & Health,Skincare,Clinique,99.07,50.28,4625,2.6,2902,TRUE,9/19/2025
632,Nivea Skincare Model-684,Beauty & Health,Skincare,Nivea,2420.63,1079.48,552,3.8,3661,TRUE,5/19/2023
633,Dove Skincare Model-506,Beauty & Health,Skincare,Dove,2531.58,1731.34,4967,4,1408,TRUE,11/12/2019
634,Dove Skincare Model-197,Beauty & Health,Skincare,Dove,4700.14,2007.5,2837,4.7,288,FALSE,12/28/2020
635,Clinique Skincare Model-761,Beauty & Health,Skincare,Clinique,2444.96,1632.21,212,3.8,4364,TRUE,6/1/2023
636,MAC Skincare Model-191,Beauty & Health,Skincare,Mac,3997.31,2512.87,1229,4.9,964,FALSE,7/14/2025
637,Nivea Skincare Model-999,Beauty & Health,Skincare,Nivea,3017.35,1708.8,1312,3,666,TRUE,9/10/2022
638,Dove Skincare Model-240,Beauty & Health,Skincare,Dove,2435.37,1227.1,1754,3.8,2818,FALSE,5/19/2020
639,Dove Skincare Model-571,Beauty & Health,Skincare,Dove,882.57,538.18,2139,2.7,2287,TRUE,7/27/2024
640,Clinique Skincare Model-293,Beauty & Health,Skincare,Clinique,3544.88,1571.06,2584,4.1,1904,FALSE,11/7/2021
641,Maybelline Skincare Model-203,Beauty & Health,Skincare,Maybelline,4541.93,2738.19,2535,4.3,97,TRUE,1/28/2021
642,L'Oreal Skincare Model-344,Beauty & Health,Skincare,L'Oreal,2202.04,1472.98,2137,2.8,4163,FALSE,9/26/2019
643,MAC Skincare Model-394,Beauty & Health,Skincare,Mac,3547.46,1571.67,412,4.9,2697,TRUE,9/13/2022
644,Maybelline Skincare Model-756,Beauty & Health,Skincare,Maybelline,4762.09,3057.36,17,4.7,4707,TRUE,1/10/2023
645,Clinique Skincare Model-800,Beauty & Health,Skincare,Clinique,4243.45,2394.23,4049,4,4971,TRUE,6/8/2023
646,Nivea Skincare Model-286,Beauty & Health,Skincare,Nivea,3360.32,1836.64,3771,4,3717,TRUE,6/30/2021
647,MAC Skincare Model-201,Beauty & Health,Skincare,Mac,3611.08,1901.9,585,2.8,1217,TRUE,9/7/2021
648,Nivea Skincare Model-775,Beauty & Health,Skincare,Nivea,527.31,351.42,603,3.1,1699,TRUE,3/13/2020
649,L'Oreal Skincare Model-292,Beauty & Health,Skincare,L'Oreal,2382.37,1219.5,363,2.9,2131,FALSE,6/20/2025
