item_id,order_id,product_id,quantity,unit_price,item_discount,total_price
38161,14262,786,2,3202.21,0,6404.42
38162,14262,197,2,1264.59,0,2529.18
38163,14263,1124,1,4127.04,0,4127.04
38164,14264,125,1,2499.27,180.63,2318.64
38165,14264,241,1,92.11,0,92.11
38166,14265,650,1,4773.85,0,4773.85
38167,14265,1026,2,4166.08,0,8332.16
38168,14266,160,3,4865.69,0,14597.07
38169,14266,843,2,4407.05,972.66,7841.44
38170,14266,696,1,4962.34,0,4962.34
38171,14267,469,1,3841.22,0,3841.22
38172,14268,547,1,2534.85,0,2534.85
38173,14269,912,1,4377.24,0,4377.24
38174,14269,1342,2,3675.36,0,7350.72
38175,14269,998,1,1213.43,0,1213.43
38176,14269,1170,1,4747.51,0,4747.51
38177,14269,1132,2,4055.86,1121.53,6990.19
38178,14270,977,2,2781.07,0,5562.14
38179,14271,825,1,216.03,0,216.03
38180,14271,456,1,3263.21,0,3263.21
38181,14271,1008,1,3928.12,0,3928.12
38182,14271,358,1,4620.42,0,4620.42
38183,14272,1321,2,2219.45,0,4438.9
38184,14272,404,3,124.6,0,373.8
38185,14272,969,1,182.46,0,182.46
38186,14272,43,1,3995.2,817.89,3177.31
38187,14273,223,1,3743.27,389.47,3353.8
38188,14273,1279,1,1611.77,0,1611.77
38189,14273,419,1,1977.46,0,1977.46
38190,14274,789,2,4247.11,0,8494.22
38191,14275,607,2,4831.1,0,9662.2
38192,14275,1083,1,792.25,75.62,716.63
38193,14276,295,2,1807.84,219.81,3395.87
38194,14277,387,1,393.96,30.46,363.5
38195,14277,32,1,761.02,0,761.02
38196,14277,683,1,2315.19,0,2315.19
38197,14277,11,2,3359.36,0,6718.72
38198,14277,555,1,790.21,0,790.21
38199,14277,600,1,1813.94,0,1813.94
38200,14278,455,1,327.53,0,327.53
38201,14278,1185,1,3835.69,0,3835.69
38202,14279,960,2,758.68,0,1517.36
38203,14279,1180,2,4198.65,0,8397.3
38204,14279,1347,3,304.39,0,913.17
38205,14280,1372,1,3714,0,3714
38206,14280,941,3,1069.14,257.5,2949.92
38207,14281,792,2,3431.29,0,6862.58
38208,14281,838,1,3159.32,46.75,3112.57
38209,14282,414,1,3747.01,803.52,2943.49
38210,14283,1424,1,1643.75,231.92,1411.83
38211,14283,979,1,3461.85,616.97,2844.88
38212,14283,732,3,1029.7,268.53,2820.57
38213,14283,912,1,4377.24,0,4377.24
38214,14284,712,1,4760.55,0,4760.55
38215,14284,793,1,1500.92,129.44,1371.48
38216,14284,1144,5,3793.48,0,18967.4
38217,14284,1416,3,1784.17,0,5352.51
38218,14285,726,1,2716.57,0,2716.57
38219,14285,274,1,3315.33,0,3315.33
38220,14286,243,2,1924.28,0,3848.56
38221,14286,703,1,2181.79,0,2181.79
38222,14287,1129,4,2137.32,0,8549.28
38223,14287,1213,1,3148.63,632.06,2516.57
38224,14287,50,1,3588.54,794.52,2794.02
38225,14287,192,1,277.86,0,277.86
38226,14287,536,2,4796.64,0,9593.28
38227,14288,1389,1,4534.06,0,4534.06
38228,14288,394,1,1889.51,0,1889.51
38229,14288,443,2,3997.84,0,7995.68
38230,14288,23,1,1647.61,183.04,1464.57
38231,14289,46,2,2371.04,0,4742.08
38232,14290,1179,1,3584,0,3584
38233,14291,1186,2,839.67,98.5,1580.84
38234,14292,75,2,3756.4,830.75,6682.05
38235,14293,1207,1,3363.37,131.77,3231.6
38236,14294,361,1,4552.19,0,4552.19
38237,14295,588,1,1833.87,0,1833.87
38238,14296,236,1,3632.15,558.6,3073.55
38239,14297,1288,1,1395.88,0,1395.88
38240,14297,52,3,789.99,0,2369.97
38241,14297,411,1,1161.17,0,1161.17
38242,14298,1271,1,2732.06,739.56,1992.5
38243,14298,665,1,2086.3,0,2086.3
38244,14299,292,1,1380.13,0,1380.13
38245,14300,1443,1,2732.25,0,2732.25
38246,14300,348,1,2251.78,0,2251.78
38247,14301,413,4,2490.7,664.04,9298.76
38248,14301,217,1,1958.36,0,1958.36
38249,14301,971,1,352.26,0,352.26
38250,14301,244,3,163.15,44.73,444.72
38251,14301,1169,2,4675.13,0,9350.26
38252,14302,182,1,166.76,4.67,162.09
38253,14302,227,1,1972.29,0,1972.29
38254,14302,672,1,2128.75,0,2128.75
38255,14303,1174,1,813.1,95.13,717.97
38256,14303,530,2,1095.5,0,2191
38257,14304,1424,2,1643.75,0,3287.5
38258,14305,1160,5,2433.33,0,12166.65
38259,14306,1194,3,3405.77,0,10217.31
38260,14306,1418,1,4464.71,0,4464.71
38261,14306,844,1,1141.01,0,1141.01
38262,14307,1462,1,3053.04,0,3053.04
38263,14307,444,4,3547.21,0,14188.84
38264,14307,1245,1,2571.48,153.25,2418.23
38265,14308,621,3,1630.51,0,4891.53
38266,14309,1421,1,1217.96,25.55,1192.41
38267,14309,1466,2,4444.97,734.27,8155.67
38268,14309,625,2,1884.95,0,3769.9
38269,14310,50,2,3588.54,0,7177.08
38270,14310,186,1,1182.85,0,1182.85
38271,14311,503,4,4474.63,125.78,17772.74
38272,14312,767,2,4660.11,0,9320.22
38273,14312,497,5,2713.09,0,13565.45
38274,14313,1037,1,3826.3,0,3826.3
38275,14313,790,1,4736.59,0,4736.59
38276,14314,281,4,4962.52,0,19850.08
38277,14314,1249,2,3325.28,0,6650.56
38278,14315,435,1,3714.35,83.62,3630.73
38279,14315,1191,1,2171.39,0,2171.39
38280,14316,1243,2,3139.81,0,6279.62
38281,14316,542,1,3263.62,663.18,2600.44
38282,14317,735,1,4008.67,0,4008.67
38283,14317,1252,1,3521.56,0,3521.56
38284,14318,922,2,1294.14,0,2588.28
38285,14318,111,3,2747,343.06,7897.94
38286,14318,1487,3,3955.93,928.25,10939.54
38287,14319,74,1,912.03,0,912.03
38288,14319,877,2,1549.75,280.09,2819.41
38289,14319,373,1,4327.04,0,4327.04
38290,14320,1466,2,4444.97,1169.28,7720.66
38291,14320,1002,3,88.96,0,266.88
38292,14321,626,3,3371.66,963.01,9151.97
38293,14322,665,2,2086.3,0,4172.6
38294,14322,1373,1,3874.88,0,3874.88
38295,14322,334,1,2420.92,0,2420.92
38296,14322,1148,1,94.16,0,94.16
38297,14322,156,2,3301.89,0,6603.78
38298,14323,1234,1,4257.59,0,4257.59
38299,14324,1249,1,3325.28,417.08,2908.2
38300,14324,188,1,2327.91,0,2327.91
38301,14324,1423,2,3351.8,0,6703.6
38302,14324,155,2,2898.29,0,5796.58
38303,14324,1145,1,2013.57,0,2013.57
38304,14324,1474,1,1027.88,0,1027.88
38305,14325,1011,1,4557.24,648.33,3908.91
38306,14325,480,2,3084.5,0,6169
38307,14326,1161,1,1048.7,0,1048.7
38308,14326,834,1,3015.42,774.45,2240.97
38309,14327,814,2,4060.79,0,8121.58
38310,14327,145,1,4605.37,7.3,4598.07
38311,14327,1079,1,1350.68,0,1350.68
38312,14327,508,1,3359.57,654.5,2705.07
38313,14327,168,1,860.96,0,860.96
38314,14327,965,1,1322.34,0,1322.34
38315,14328,471,1,2055.6,0,2055.6
38316,14328,509,1,3710.85,0,3710.85
38317,14328,754,1,4635.43,0,4635.43
38318,14328,1389,1,4534.06,602.68,3931.38
38319,14329,697,1,4486.23,726.01,3760.22
38320,14329,1092,2,1878.88,0,3757.76
38321,14329,830,1,2660.71,451.68,2209.03
38322,14330,1322,1,2080.77,0,2080.77
38323,14330,91,1,48.93,0,48.93
38324,14330,627,1,1198.21,258.87,939.34
38325,14330,1,3,2191.26,0,6573.78
38326,14330,1196,1,3625.24,252.71,3372.53
38327,14331,393,5,1090.99,0,5454.95
38328,14332,691,1,298.97,13.98,284.99
38329,14332,780,4,4636.12,0,18544.48
38330,14332,859,1,1876.3,216.36,1659.94
38331,14332,962,3,3135.06,831.32,8573.86
38332,14332,834,3,3015.42,0,9046.26
38333,14332,632,3,2420.63,0,7261.89
38334,14333,955,2,726.59,131.36,1321.82
38335,14333,790,1,4736.59,0,4736.59
38336,14333,869,1,3183.91,0,3183.91
38337,14333,777,2,3359.15,0,6718.3
38338,14334,1437,1,2127.31,0,2127.31
38339,14335,1179,3,3584,0,10752
38340,14335,452,1,1936.17,1.7,1934.47
38341,14335,420,2,950.06,0,1900.12
38342,14335,3,2,2507.84,0,5015.68
38343,14335,1460,1,4655,145.42,4509.58
38344,14335,1104,1,1857.75,0,1857.75
38345,14336,577,2,473.79,0,947.58
38346,14337,311,1,3715.25,0,3715.25
38347,14338,260,3,1798.72,0,5396.16
38348,14338,539,2,2114.3,86.99,4141.61
38349,14338,906,1,4974.08,0,4974.08
38350,14339,115,2,254.63,0,509.26
38351,14340,279,2,2721.8,0,5443.6
38352,14340,1182,1,2238.89,193.76,2045.13
38353,14340,1085,1,2485.18,0,2485.18
38354,14341,1073,1,4300.46,0,4300.46
38355,14342,998,1,1213.43,0,1213.43
38356,14343,56,1,3230.49,125.9,3104.59
38357,14343,975,2,2940.83,62.81,5818.85
38358,14343,1329,5,3154.23,0,15771.15
38359,14344,331,2,526.65,0,1053.3
38360,14345,210,1,1043.18,36.08,1007.1
38361,14345,506,2,347.76,7.03,688.49
38362,14345,874,2,3265.04,783.67,5746.41
38363,14346,839,2,880.87,0,1761.74
38364,14347,1107,1,3899.53,0,3899.53
38365,14347,594,3,4948.56,871.8,13973.88
38366,14347,903,2,457.34,85.03,829.65
38367,14347,1461,2,1891.27,0,3782.54
38368,14348,886,2,512.04,0,1024.08
38369,14349,1415,2,4418.9,198.84,8638.96
38370,14349,1254,1,3111.25,0,3111.25
38371,14349,368,1,2314.66,0,2314.66
38372,14350,499,2,2330.7,0,4661.4
38373,14350,964,1,2243.36,0,2243.36
38374,14350,919,2,3350.96,0,6701.92
38375,14351,410,1,2183.6,0,2183.6
38376,14352,1165,1,4029.28,0,4029.28
38377,14353,729,1,3381.57,726.41,2655.16
38378,14353,322,1,2984.66,0,2984.66
38379,14353,844,1,1141.01,0,1141.01
38380,14354,1479,1,3389.02,0,3389.02
38381,14354,1081,2,551.05,0,1102.1
38382,14354,1196,4,3625.24,0,14500.96
38383,14354,108,1,3053.76,0,3053.76
38384,14355,418,2,3312.72,0,6625.44
38385,14356,930,1,1742.11,391.25,1350.86
38386,14356,701,1,2181.73,548.23,1633.5
38387,14356,619,3,1315.94,0,3947.82
38388,14357,366,1,521.9,0,521.9
38389,14357,1149,1,2487.58,0,2487.58
38390,14357,655,1,279.88,0,279.88
38391,14357,744,2,3475.08,0,6950.16
38392,14357,310,2,2158.56,0,4317.12
38393,14358,791,1,3277.72,0,3277.72
38394,14359,726,1,2716.57,0,2716.57
38395,14360,181,1,3156,52.5,3103.5
38396,14360,642,2,2202.04,538.61,3865.47
38397,14360,641,2,4541.93,0,9083.86
38398,14361,863,4,3019.45,0,12077.8
38399,14362,1426,2,10.74,1.93,19.55
38400,14362,1425,1,2606.23,662.48,1943.75
38401,14362,883,2,1650.77,39.36,3262.18
38402,14362,1416,1,1784.17,0,1784.17
38403,14363,635,1,2444.96,0,2444.96
38404,14363,1466,2,4444.97,0,8889.94
38405,14363,1000,1,815.07,0,815.07
38406,14363,1433,2,4370.25,0,8740.5
38407,14363,473,1,58.94,12.31,46.63
38408,14363,1444,3,701.69,0,2105.07
38409,14364,251,2,1360.02,0,2720.04
38410,14364,609,2,2718.32,0,5436.64
38411,14364,1121,1,3828.52,336.02,3492.5
38412,14365,1375,1,3231.5,0,3231.5
38413,14365,803,3,1026.24,0,3078.72
38414,14365,88,1,3842.44,0,3842.44
38415,14365,874,1,3265.04,361.43,2903.61
38416,14366,1024,3,607.83,100.51,1722.98
38417,14367,186,3,1182.85,7.04,3541.51
38418,14367,1073,3,4300.46,0,12901.38
38419,14368,78,2,535.72,0,1071.44
38420,14369,114,1,330.44,67.43,263.01
38421,14369,1157,1,3462.21,816.04,2646.17
38422,14369,595,1,481.51,53.98,427.53
38423,14369,588,1,1833.87,0,1833.87
38424,14369,796,1,1855.27,0,1855.27
38425,14370,1308,1,961.5,0,961.5
38426,14370,804,3,413.96,0,1241.88
38427,14370,598,2,67.96,0,135.92
38428,14370,923,1,4290.9,326.59,3964.31
38429,14370,282,3,2550.64,0,7651.92
38430,14370,1440,1,621.74,0,621.74
38431,14371,1025,2,3384.16,0,6768.32
38432,14371,1315,2,2942.62,0,5885.24
38433,14372,265,2,2825.23,0,5650.46
38434,14372,555,1,790.21,0,790.21
38435,14372,1110,1,3835,0,3835
38436,14373,354,1,1283.79,0,1283.79
38437,14374,1407,2,3196.7,0,6393.4
38438,14374,865,3,3221.33,0,9663.99
38439,14374,1203,2,315.57,89.75,541.39
38440,14375,1409,1,2620.64,0,2620.64
38441,14375,446,2,185.8,0,371.6
38442,14376,279,1,2721.8,0,2721.8
38443,14376,391,2,2442.79,0,4885.58
38444,14376,1098,1,535.44,0,535.44
38445,14377,854,2,3139.72,0,6279.44
38446,14377,943,2,3720.25,0,7440.5
38447,14377,769,2,3442.18,0,6884.36
38448,14377,315,3,861.82,38.14,2547.32
38449,14378,692,1,1904.83,0,1904.83
38450,14378,176,2,2560.5,0,5121
38451,14378,976,1,3857.98,231.81,3626.17
38452,14378,86,1,488.04,21.63,466.41
38453,14378,706,2,1783.63,0,3567.26
38454,14378,1390,1,3524.43,0,3524.43
38455,14379,1451,2,3269.26,0,6538.52
38456,14379,182,2,166.76,0,333.52
38457,14379,1113,2,1401.4,0,2802.8
38458,14380,192,1,277.86,71.71,206.15
38459,14380,1229,1,2723.31,0,2723.31
38460,14380,31,1,3173.22,0,3173.22
38461,14380,952,2,4291.02,0,8582.04
38462,14381,603,2,436.4,0,872.8
38463,14382,35,1,4470.9,0,4470.9
38464,14383,466,1,3130.77,0,3130.77
38465,14384,802,2,2559.53,0,5119.06
38466,14385,647,1,3611.08,0,3611.08
38467,14386,848,1,3918.11,0,3918.11
38468,14386,1057,1,1733.32,452.6,1280.72
38469,14386,1397,2,2254.45,0,4508.9
38470,14386,577,1,473.79,0,473.79
38471,14386,12,1,362.34,0,362.34
38472,14386,1429,3,2276.83,520.02,6310.47
38473,14387,59,1,4691.99,0,4691.99
38474,14387,774,2,4760.75,0,9521.5
38475,14387,796,2,1855.27,0,3710.54
38476,14387,1460,3,4655,639.58,13325.42
38477,14387,720,5,4183.41,0,20917.05
38478,14387,825,5,216.03,43.96,1036.19
38479,14388,794,1,1544.21,0,1544.21
38480,14389,705,1,3311.25,0,3311.25
38481,14389,1412,1,2639.02,427.73,2211.29
38482,14389,1175,3,484.2,0,1452.6
38483,14389,1200,1,2742.23,0,2742.23
38484,14389,274,2,3315.33,0,6630.66
38485,14390,442,1,2321.85,0,2321.85
38486,14390,1310,1,3024.79,0,3024.79
38487,14390,1317,3,2166.56,298.82,6200.86
38488,14391,21,1,1389.64,314.05,1075.59
38489,14391,1182,1,2238.89,0,2238.89
38490,14391,297,1,1935.81,0,1935.81
38491,14391,626,1,3371.66,564.93,2806.73
38492,14391,717,1,292.6,0,292.6
38493,14391,970,1,2648.2,0,2648.2
38494,14392,693,2,4707.96,995.89,8420.03
38495,14392,606,1,1297.71,0,1297.71
38496,14392,535,1,2827.5,0,2827.5
38497,14392,1357,3,2592.63,0,7777.89
38498,14392,1440,1,621.74,115,506.74
38499,14393,403,1,206.93,60.22,146.71
38500,14394,1095,1,979.84,0,979.84
38501,14395,1212,1,2967.66,250.73,2716.93
38502,14396,511,1,2082.89,0,2082.89
38503,14396,16,1,1905.72,0,1905.72
38504,14396,1354,1,3162.7,0,3162.7
38505,14396,1324,1,4716.94,834.12,3882.82
38506,14396,1396,2,2656.7,0,5313.4
38507,14396,621,3,1630.51,0,4891.53
38508,14397,1475,1,546,0,546
38509,14397,90,1,4488.85,0,4488.85
38510,14397,359,2,3986.84,691.6,7282.08
38511,14398,225,1,4833.25,0,4833.25
38512,14399,820,3,877.6,0,2632.8
38513,14399,1014,4,998.57,0,3994.28
38514,14399,1450,2,430.38,0,860.76
38515,14399,151,1,572.97,0,572.97
38516,14400,1266,1,2417.09,547.92,1869.17
38517,14400,929,3,4514.49,0,13543.47
38518,14401,1182,1,2238.89,0,2238.89
38519,14401,968,1,3258.13,0,3258.13
38520,14401,1106,2,4352.68,1252.36,7453
38521,14401,440,1,4268.87,0,4268.87
38522,14402,586,1,296.58,40.62,255.96
38523,14403,469,1,3841.22,1114.24,2726.98
38524,14404,740,1,3880.2,0,3880.2
38525,14405,204,1,4427.36,0,4427.36
38526,14406,1450,1,430.38,0,430.38
38527,14406,371,1,4905.6,0,4905.6
38528,14406,434,2,4052.35,0,8104.7
38529,14406,572,1,532.78,0,532.78
38530,14406,827,2,2088.22,459.52,3716.92
38531,14407,838,1,3159.32,10.83,3148.49
38532,14407,381,2,3282.44,0,6564.88
38533,14407,349,3,2770.6,365.87,7945.93
38534,14407,95,1,2418.34,117.6,2300.74
38535,14408,700,2,2818.89,0,5637.78
38536,14408,59,1,4691.99,32.39,4659.6
38537,14408,783,1,4048.83,0,4048.83
38538,14409,892,1,2819.63,461.41,2358.22
38539,14410,848,3,3918.11,531.3,11223.03
38540,14410,1284,5,522.39,0,2611.95
38541,14410,405,2,2071.97,0,4143.94
38542,14410,23,1,1647.61,0,1647.61
38543,14411,1200,2,2742.23,0,5484.46
38544,14411,703,3,2181.79,0,6545.37
38545,14411,755,2,4564.71,694.19,8435.23
38546,14411,941,4,1069.14,0,4276.56
38547,14411,863,1,3019.45,810.51,2208.94
38548,14411,1364,1,2748.04,0,2748.04
38549,14412,885,1,2267.35,671.44,1595.91
38550,14412,252,1,2673.66,20.39,2653.27
38551,14413,544,1,1331.9,0,1331.9
38552,14413,791,2,3277.72,0,6555.44
38553,14414,962,3,3135.06,0,9405.18
38554,14414,581,4,4128.37,0,16513.48
38555,14414,1225,1,233.17,0,233.17
38556,14415,1332,1,3343.05,225.21,3117.84
38557,14416,526,4,3321.19,295.24,12989.52
38558,14416,634,1,4700.14,0,4700.14
38559,14417,1479,1,3389.02,89.28,3299.74
38560,14418,158,1,89.19,12.32,76.87
38561,14418,593,3,45.6,0,136.8
38562,14418,499,5,2330.7,0,11653.5
38563,14418,1100,1,4719.33,0,4719.33
38564,14418,1345,2,3496.17,0,6992.34
38565,14419,1379,1,470.14,0,470.14
38566,14420,347,1,913.38,0,913.38
38567,14421,1485,2,2657.91,0,5315.82
38568,14422,303,3,314.7,0,944.1
38569,14422,1437,1,2127.31,0,2127.31
38570,14423,1232,1,316.46,0,316.46
38571,14423,691,1,298.97,0,298.97
38572,14423,728,2,4760.73,1079.81,8441.65
38573,14424,723,1,4735.24,0,4735.24
38574,14424,148,1,54.68,0,54.68
38575,14424,334,1,2420.92,529.95,1890.97
38576,14424,951,1,1637.09,287.41,1349.68
38577,14424,1424,1,1643.75,0,1643.75
38578,14424,1222,2,685.96,0,1371.92
38579,14425,817,3,225.38,33.18,642.96
38580,14425,1488,1,2362.75,0,2362.75
38581,14425,142,1,4418.38,0,4418.38
38582,14426,1355,1,189.81,0,189.81
38583,14426,348,4,2251.78,175.69,8831.43
38584,14427,342,1,4883.55,0,4883.55
38585,14428,155,3,2898.29,0,8694.87
38586,14428,525,1,1839.95,177.15,1662.8
38587,14428,1191,2,2171.39,0,4342.78
38588,14428,1334,1,2846.44,0,2846.44
38589,14428,274,1,3315.33,0,3315.33
38590,14428,867,1,3310.87,0,3310.87
38591,14429,1152,1,3038.93,0,3038.93
38592,14429,74,4,912.03,0,3648.12
38593,14429,586,1,296.58,51.3,245.28
38594,14429,1327,2,3707.88,0,7415.76
38595,14430,1454,1,1693.12,0,1693.12
38596,14431,255,1,3845.15,885.18,2959.97
38597,14432,1461,2,1891.27,105.39,3677.15
38598,14433,251,3,1360.02,188.46,3891.6
38599,14433,1018,1,2751.33,0,2751.33
38600,14433,724,1,1414.22,0,1414.22
38601,14433,172,2,1703.7,0,3407.4
38602,14434,662,1,299.21,0,299.21
38603,14434,1068,5,4974.91,0,24874.55
38604,14434,1248,1,3313.4,0,3313.4
38605,14434,83,2,1245.39,0,2490.78
38606,14435,379,1,3331.31,773.03,2558.28
38607,14435,1257,1,1342.5,0,1342.5
38608,14436,559,1,4847.96,0,4847.96
38609,14437,1227,1,3203.38,0,3203.38
38610,14438,714,2,2781.06,0,5562.12
38611,14439,124,2,3225.22,727.15,5723.29
38612,14439,761,1,3673.27,0,3673.27
38613,14440,893,5,634.93,0,3174.65
38614,14441,1392,1,1451.76,0,1451.76
38615,14441,1484,2,2493.09,0,4986.18
38616,14442,1004,2,4014.04,281.59,7746.49
38617,14443,147,3,4405.95,0,13217.85
38618,14444,1304,2,3811.25,0,7622.5
38619,14444,664,1,4422.42,0,4422.42
38620,14444,396,1,4449.64,0,4449.64
38621,14444,1194,1,3405.77,0,3405.77
38622,14445,1049,1,58.77,0,58.77
38623,14446,454,1,888.51,214.33,674.18
38624,14446,31,1,3173.22,0,3173.22
38625,14446,1490,1,4020.87,1121.88,2898.99
38626,14446,501,5,2851.22,794.33,13461.77
38627,14447,239,1,2906.2,0,2906.2
38628,14448,932,1,281.19,0,281.19
38629,14448,900,1,1320.88,205.71,1115.17
38630,14449,1141,2,4948.81,375.96,9521.66
38631,14450,711,1,1697.94,0,1697.94
38632,14450,53,1,1995.89,0,1995.89
38633,14451,632,4,2420.63,0,9682.52
38634,14451,705,1,3311.25,0,3311.25
38635,14451,319,1,1166.1,0,1166.1
38636,14451,864,2,3590.63,0,7181.26
38637,14452,1302,3,1267.77,325.64,3477.67
38638,14453,1202,3,1085.17,0,3255.51
38639,14454,856,3,747,0,2241
38640,14455,1215,1,1568.89,113.16,1455.73
38641,14455,649,1,2382.37,532.66,1849.71
38642,14456,894,1,3503.88,0,3503.88
38643,14456,1136,1,911.19,17.61,893.58
38644,14456,159,3,3651.52,510.16,10444.4
38645,14456,328,2,4698.88,648.2,8749.56
38646,14457,686,2,3695.01,0,7390.02
38647,14457,560,2,3056.77,883.59,5229.95
38648,14457,1001,1,1882.76,0,1882.76
38649,14457,183,4,2280.05,0,9120.2
38650,14457,916,1,2306,0,2306
38651,14457,7,1,561.21,0,561.21
38652,14458,316,1,4105.24,0,4105.24
38653,14458,267,2,3531.16,0,7062.32
38654,14458,386,4,2121.32,0,8485.28
38655,14458,131,1,4695.99,497.94,4198.05
38656,14459,1434,1,2259.21,0,2259.21
38657,14459,42,3,4688.67,46.48,14019.53
38658,14459,1239,1,1748.71,0,1748.71
38659,14460,1033,1,1044.23,0,1044.23
38660,14461,1023,4,4921.16,0,19684.64
38661,14462,1126,1,553.6,0,553.6
38662,14462,764,4,4390.05,0,17560.2
38663,14462,607,1,4831.1,83.95,4747.15
38664,14463,1119,2,3063.67,0,6127.34
38665,14463,951,1,1637.09,0,1637.09
38666,14463,119,1,2328.96,0,2328.96
38667,14464,1149,1,2487.58,0.74,2486.84
38668,14464,849,1,1784.53,0,1784.53
38669,14465,787,1,4773.73,1106.93,3666.8
38670,14465,6,1,4740.9,0,4740.9
38671,14465,327,2,1293.21,0,2586.42
38672,14465,1417,1,1676.9,0,1676.9
38673,14466,491,1,2468.95,553,1915.95
38674,14466,779,3,3248.17,557.42,9187.09
38675,14466,1180,2,4198.65,0,8397.3
38676,14466,760,3,2787.72,0,8363.16
38677,14467,906,2,4974.08,0,9948.16
38678,14468,419,1,1977.46,0,1977.46
38679,14468,542,1,3263.62,0,3263.62
38680,14468,737,1,4361.21,7.67,4353.54
38681,14469,824,1,1434.57,0,1434.57
38682,14469,784,3,1942.18,354.42,5472.12
38683,14469,452,2,1936.17,0,3872.34
38684,14470,1388,1,454.1,0,454.1
38685,14470,31,3,3173.22,0,9519.66
38686,14470,53,2,1995.89,0,3991.78
38687,14470,700,2,2818.89,480.59,5157.19
38688,14471,140,1,1622.81,0,1622.81
38689,14472,315,2,861.82,0,1723.64
38690,14472,868,2,2865.81,0,5731.62
38691,14472,1430,1,1812.63,101.73,1710.9
38692,14472,254,2,2583.25,0,5166.5
38693,14472,445,3,4478.24,0,13434.72
38694,14473,1034,5,2128.81,0,10644.05
38695,14473,288,1,3425.8,0,3425.8
38696,14473,761,2,3673.27,0,7346.54
38697,14474,262,1,2827.94,0,2827.94
38698,14475,1142,2,1672.13,0,3344.26
38699,14475,480,2,3084.5,655.79,5513.21
38700,14475,1410,1,2028.09,0,2028.09
38701,14475,1473,4,338.16,0,1352.64
38702,14476,1211,1,918.7,0,918.7
38703,14476,119,3,2328.96,0,6986.88
38704,14476,26,2,4672.01,234.07,9109.95
38705,14477,308,3,4545.98,0,13637.94
38706,14478,10,1,1930.49,0,1930.49
38707,14478,1461,1,1891.27,0,1891.27
38708,14478,1444,1,701.69,153.57,548.12
38709,14479,18,1,4999.12,0,4999.12
38710,14479,1238,1,451.35,0,451.35
38711,14479,1486,1,3387.72,0,3387.72
38712,14479,437,3,2232.07,0,6696.21
38713,14479,924,2,1392.35,0,2784.7
38714,14479,55,1,227.55,0,227.55
38715,14480,1175,1,484.2,115.26,368.94
38716,14480,793,1,1500.92,0,1500.92
38717,14480,234,2,808.27,0,1616.54
38718,14480,729,1,3381.57,893.19,2488.38
38719,14480,166,5,199.96,0,999.8
38720,14481,1166,1,2422.25,0,2422.25
38721,14482,545,1,3168.03,0,3168.03
38722,14483,586,1,296.58,0,296.58
38723,14484,337,1,67.01,0,67.01
38724,14485,1367,2,3052.3,746.23,5358.37
38725,14485,593,1,45.6,0,45.6
38726,14485,1399,1,3662.27,0,3662.27
38727,14486,703,1,2181.79,0,2181.79
38728,14487,52,1,789.99,49.9,740.09
38729,14487,94,1,1529.18,0,1529.18
38730,14487,325,1,4687.4,0,4687.4
38731,14487,1209,1,661.87,0,661.87
38732,14487,336,3,1249.98,0,3749.94
38733,14488,421,1,678.32,0,678.32
38734,14488,935,2,2790.03,0,5580.06
38735,14489,1366,1,2542.92,0,2542.92
38736,14490,577,1,473.79,108.59,365.2
38737,14490,1340,1,1415.81,0,1415.81
38738,14490,1432,1,3494.52,0,3494.52
38739,14491,788,3,2673.07,0,8019.21
38740,14491,962,1,3135.06,0,3135.06
38741,14492,1476,3,1467.03,0,4401.09
38742,14492,1451,3,3269.26,677.37,9130.41
38743,14492,341,1,3806.65,0,3806.65
38744,14493,846,2,1834.51,0,3669.02
38745,14494,898,1,3016.93,0,3016.93
38746,14494,1260,1,4788.17,0,4788.17
38747,14495,412,1,4176.79,1000.53,3176.26
38748,14496,332,3,1784.39,178.14,5175.03
38749,14497,906,1,4974.08,0,4974.08
38750,14497,950,3,42.37,0,127.11
38751,14498,38,1,1356.45,0,1356.45
38752,14498,639,1,882.57,0,882.57
38753,14498,672,1,2128.75,0,2128.75
38754,14499,613,2,2939.79,192.59,5686.99
38755,14500,394,1,1889.51,0,1889.51
38756,14501,1254,1,3111.25,474.13,2637.12
38757,14501,603,1,436.4,0,436.4
38758,14501,864,1,3590.63,0,3590.63
38759,14501,106,2,3327.07,198.97,6455.17
38760,14502,1020,2,3262.1,562.65,5961.55
38761,14503,502,2,1394.43,0,2788.86
38762,14503,387,4,393.96,0,1575.84
38763,14503,759,3,1851.78,0,5555.34
38764,14504,951,2,1637.09,0,3274.18
38765,14505,1376,1,3132.41,264.25,2868.16
38766,14505,519,2,25,0,50
38767,14505,1270,1,3470.78,0,3470.78
38768,14505,1327,2,3707.88,0,7415.76
38769,14505,413,1,2490.7,0,2490.7
38770,14506,390,5,1238.83,0,6194.15
38771,14507,352,1,317.94,32.98,284.96
38772,14507,1076,1,2484.88,0,2484.88
38773,14507,1269,1,3083.83,0,3083.83
38774,14508,645,2,4243.45,1153.57,7333.33
38775,14508,542,2,3263.62,596.34,5930.9
38776,14508,1037,1,3826.3,0,3826.3
38777,14509,1448,1,1121.3,329.09,792.21
38778,14509,1158,2,3734.72,0,7469.44
38779,14510,1330,2,4348.5,39.71,8657.29
38780,14511,118,1,4570.43,0,4570.43
38781,14511,17,1,1236.31,0,1236.31
